38,38,23,38,38,23,23,39,31,53,54,16,16,16,45,45,16,16,45,16,16,16,15,16,16,46,16,15,16,16,16,16,61,15,16,15,16,16,16,16,45,15,45,16,15,16,77,78,78,78,78,78,78,78,78,78,79,16,16,16,15,16,16,15,16,16,15,52,30,53,37,38,23,38,38,38,38,23,38,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,23,38,23,38,38,39,53,30,54,16,15,16,83,16,16,16,16,16,16,16,45,15,16,15,16,15,16,16,15,16,45,16,0,16,16,16,16,16,0,16,15,16,16,15,82,16,15,45,15,16,16,16,16,16,84,16,16,45,46,16,16,16,16,16,0,52,53,53,37,38,38,38,23,23,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,38,38,38,39,30,53,54,16,16,16,45,16,16,16,65,65,65,65,65,65,65,65,16,16,16,16,67,68,69,46,45,45,16,16,15,16,16,16,16,0,0,16,82,0,0,16,16,0,15,15,16,16,84,46,16,45,16,16,16,16,16,15,16,52,30,31,37,38,23,23,38,38,38,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,23,38,38,38,38,39,53,53,54,16,16,45,16,16,15,65,65,65,65,65,65,65,65,65,65,65,16,15,72,73,74,16,15,16,46,16,16,0,45,15,77,78,78,78,81,16,45,16,16,16,15,16,45,16,84,16,16,45,45,16,16,45,16,16,16,52,53,30,37,38,23,23,38,38,38,38,38,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,23,38,38,23,23,39,31,53,54,16,16,16,45,16,16,65,70,70,70,70,70,70,70,70,70,65,65,16,16,16,16,16,16,16,16,15,15,16,15,16,82,16,45,16,16,16,16,16,15,16,16,45,16,46,84,15,16,15,15,45,0,0,16,16,16,52,30,30,37,38,23,38,38,38,38,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,38,38,38,39,53,53,54,16,45,16,16,45,65,65,16,83,45,16,45,16,16,15,16,70,65,46,16,16,16,16,16,16,61,16,15,16,16,16,82,16,0,15,15,16,45,15,16,15,16,16,15,45,84,16,46,16,16,16,0,45,16,15,16,52,30,30,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,38,38,23,38,38,39,31,31,54,16,16,16,16,45,65,70,15,16,45,17,18,19,85,16,15,16,65,16,16,83,16,16,16,16,16,16,0,16,16,46,82,45,16,15,16,16,16,16,16,45,16,15,16,16,84,45,16,16,0,45,16,16,15,46,15,52,53,30,37,38,23,23,38,38,38,38,38,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,23,38,38,38,38,39,53,53,54,16,45,16,45,65,65,45,0,16,17,26,23,25,18,19,16,16,70,70,2,3,3,3,3,3,3,4,16,15,15,16,82,15,67,68,69,45,16,16,15,67,68,69,16,16,84,15,15,16,16,16,61,16,16,16,16,52,30,53,37,38,38,38,38,38,38,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,23,38,38,38,38,39,53,31,54,15,15,15,45,65,65,16,45,17,26,38,38,38,20,29,16,16,45,16,7,8,8,1,1,1,8,10,4,85,16,16,82,45,72,73,74,83,46,45,16,72,73,74,46,45,84,15,16,16,16,16,45,16,45,16,16,52,30,30,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,23,38,38,38,23,39,53,31,54,15,16,16,16,70,65,0,16,27,21,38,38,20,29,16,15,45,16,71,12,13,13,13,13,6,8,8,10,4,16,15,82,16,45,16,15,16,16,16,16,45,16,16,16,16,84,16,16,16,16,16,16,16,16,16,16,52,30,53,37,38,23,38,38,38,23,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,23,23,38,38,38,39,31,53,54,16,16,16,15,16,65,16,16,0,27,28,28,29,0,16,45,65,65,45,16,16,15,16,16,7,1,8,8,9,45,45,82,16,16,16,45,16,15,16,16,16,16,15,16,16,84,0,16,15,16,16,15,67,68,69,16,52,53,53,37,38,38,23,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,38,38,38,39,30,30,54,16,15,15,16,16,70,65,65,15,45,15,16,16,15,16,16,65,70,45,16,16,16,46,16,12,6,1,8,10,4,16,87,88,88,88,88,88,88,45,45,88,88,88,88,88,89,16,16,16,83,0,16,72,73,74,16,52,53,53,37,38,38,38,38,23,38,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,31,53,54,16,15,16,16,15,15,70,65,65,65,65,16,16,65,65,65,70,16,16,61,15,16,16,16,16,7,1,1,1,9,16,15,16,16,16,46,16,2,3,3,4,15,45,15,15,15,15,16,16,16,16,45,16,0,16,16,52,31,53,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,38,38,23,38,38,39,53,53,54,0,16,16,16,45,16,46,70,70,70,65,65,65,65,70,70,16,45,61,16,16,16,45,16,16,7,1,8,1,9,15,45,16,16,16,16,2,11,1,8,9,16,16,15,15,16,16,0,16,16,45,15,46,15,16,16,52,30,30,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,30,53,54,16,67,68,69,15,16,16,0,45,16,70,70,70,70,16,16,16,15,16,0,16,16,16,16,16,12,6,8,1,9,16,16,45,16,2,3,11,8,1,8,9,83,16,15,15,16,45,16,16,45,15,61,16,16,16,16,52,30,30,37,38,38,23,38,38,23,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,53,30,54,16,72,73,74,16,45,45,15,45,15,16,16,0,46,16,16,45,16,16,16,16,16,16,61,15,16,7,8,8,10,4,85,2,3,11,8,1,1,8,5,14,83,16,45,16,16,16,16,16,0,16,16,16,16,15,45,52,30,53,37,38,38,38,23,23,38,38,23,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,53,30,54,46,16,16,16,46,45,45,16,16,15,45,16,45,15,15,16,16,16,16,16,16,16,16,61,16,16,12,6,8,8,10,3,11,1,8,8,5,13,13,14,16,16,16,15,45,16,16,45,16,45,16,16,45,45,15,16,52,30,30,37,38,23,23,23,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,23,38,38,38,38,39,53,53,54,16,16,45,45,45,16,45,16,16,45,46,16,16,15,46,16,16,16,16,45,16,16,15,61,16,16,2,11,8,8,1,8,8,8,5,13,14,16,61,45,16,67,68,69,16,16,16,16,45,16,16,16,16,16,83,45,52,53,30,37,38,23,38,38,23,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,23,23,38,38,39,30,31,54,16,16,46,16,61,16,16,16,45,15,16,16,16,16,16,15,45,16,16,15,16,16,16,0,16,15,7,1,1,1,1,8,5,13,14,15,46,15,16,45,16,72,73,74,45,16,15,16,61,15,45,16,16,0,16,16,52,53,53,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,23,23,38,39,30,53,54,16,16,15,0,15,0,45,16,16,16,0,16,61,15,16,16,15,15,16,0,45,16,16,16,15,2,11,8,1,8,5,13,14,16,15,16,15,16,15,16,16,16,16,16,16,16,16,16,0,45,15,16,45,16,46,45,52,53,30,37,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,31,31,54,16,16,16,15,16,46,16,46,83,45,16,46,16,16,16,16,16,85,16,16,16,46,0,85,16,7,8,1,8,5,14,61,45,16,16,15,16,16,16,16,16,16,16,16,16,0,16,16,85,16,16,16,45,16,16,46,52,31,53,37,38,23,23,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,39,31,53,54,15,46,16,16,16,16,15,16,46,15,16,16,16,67,68,69,16,45,0,16,16,16,16,15,16,7,1,1,1,9,45,15,16,16,46,16,16,0,15,15,16,46,45,16,16,16,16,45,16,16,16,16,16,16,45,16,52,53,30,37,38,23,38,23,38,38,38,38,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,23,23,23,38,39,30,30,55,49,16,85,16,16,67,68,69,16,16,45,16,45,72,73,74,16,16,16,46,16,15,0,16,45,7,8,8,5,14,67,68,69,16,0,16,16,16,16,15,16,15,16,61,16,16,16,16,16,0,15,46,16,15,16,16,52,31,53,37,23,23,23,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,23,40,34,31,31,54,15,15,16,16,72,73,74,46,16,16,46,15,16,16,16,16,61,16,16,16,16,45,15,2,11,1,8,9,16,72,73,74,16,45,16,16,15,16,15,16,16,45,16,0,0,16,67,68,69,16,16,16,16,0,16,52,53,31,37,38,38,23,23,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,38,38,23,38,38,38,39,30,30,54,45,45,16,16,16,16,16,16,16,16,45,16,16,16,16,15,16,15,45,16,16,16,15,7,8,1,1,9,15,16,45,45,0,16,16,16,15,16,15,16,45,45,45,45,16,16,72,73,74,16,16,46,45,16,16,52,53,30,37,38,38,38,38,23,38,38,38,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,23,23,39,53,30,54,15,15,0,16,15,16,45,61,16,45,16,15,16,16,16,16,16,16,0,16,61,61,16,7,8,1,5,14,16,16,16,16,16,45,16,61,61,16,46,16,16,15,16,16,16,16,45,16,46,15,45,61,16,16,47,56,53,32,41,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,38,38,38,38,38,38,39,31,53,55,49,15,16,16,16,16,16,15,15,16,16,16,15,16,16,15,16,45,45,16,16,16,15,7,1,1,9,0,15,16,16,15,16,16,16,45,15,16,16,16,15,16,46,15,46,16,15,45,15,16,15,16,45,45,52,30,32,41,38,38,38,38,23,23,38,38,23,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,38,40,34,30,30,54,16,16,16,15,16,46,46,45,16,16,0,15,16,45,15,83,15,16,16,16,0,16,7,8,1,9,45,45,15,16,16,16,45,45,16,16,16,16,16,16,16,16,0,16,16,45,16,16,16,16,46,0,15,52,30,37,38,38,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,38,38,39,53,31,55,48,49,16,45,46,16,45,16,15,16,16,15,16,16,16,16,16,16,46,46,15,45,12,6,1,9,16,16,45,45,16,16,16,16,83,16,0,16,16,16,16,16,16,0,16,15,45,15,16,15,16,47,48,56,53,37,38,38,38,38,38,23,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,23,38,23,38,40,34,31,30,53,55,49,45,45,45,45,46,16,45,45,16,16,16,16,16,16,46,45,46,0,15,16,12,13,14,16,15,16,0,16,0,45,15,16,45,16,15,16,16,16,46,16,16,15,0,16,16,16,0,47,56,53,30,53,37,38,38,38,38,23,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,23,23,23,23,38,38,38,38,40,34,31,30,31,55,49,45,15,16,45,46,15,16,16,16,16,16,16,15,16,16,0,16,16,16,16,45,16,45,15,46,16,16,16,45,46,16,16,46,0,0,16,46,15,15,16,47,48,48,48,48,48,56,30,30,53,31,37,38,38,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,23,23,38,38,38,40,34,30,31,53,55,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,56,53,53,30,30,53,30,30,30,32,33,41,38,38,38,23,23,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,38,38,38,38,38,38,38,38,40,34,30,31,53,53,53,31,53,31,30,31,53,53,53,53,53,53,53,53,30,53,30,31,53,53,30,30,30,53,53,31,53,30,53,53,53,30,30,31,53,53,30,30,53,53,30,53,30,30,30,53,32,33,41,38,38,38,38,38,38,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,23,38,38,38,38,38,38,40,33,34,53,53,53,30,31,53,31,53,53,30,30,53,31,30,53,53,30,30,53,30,31,53,53,30,53,53,53,30,31,31,53,53,53,53,30,30,53,31,31,53,53,53,31,32,33,33,33,33,41,38,38,38,38,38,23,38,23,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,38,38,38,23,23,38,38,38,38,38,38,38,23,40,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,53,30,31,53,53,30,53,53,30,53,30,30,31,30,31,30,30,30,30,53,30,32,33,33,33,33,33,33,41,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,38,38,38,38,38,38,23,38,38,23,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,38,40,33,34,53,53,30,53,31,53,53,53,30,53,53,53,30,53,30,31,31,53,32,41,38,38,23,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,23,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,23,38,38,23,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,40,34,53,30,30,31,53,31,53,31,30,53,53,53,53,30,32,33,33,41,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,38,38,38,38,38,38,38,38,38,23,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,38,38,38,38,38,38,38,38,40,33,33,33,33,33,33,33,33,33,33,33,33,33,33,41,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,38,38,38,38,38,38,23,23,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,23,23,38,23,38,38,38,23,38,23,38,38,38,38,38,23,38,23,38,38,38,23,23,38,23,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,23,23,38,38,38,23,38,38,23,38,23,38,38,38,23,23,38,23,38,23,38,38,23,23,38,38,38,23,38,38,38,38,38,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,23,23,23,38,23,38,38,38,38,38,38,38,38,38,38,38,23,38,38,38,38,38,38,38,38,38,38,38,38,38,23,38,23,23,38,38,38,23,38,38,38,38,38,38,38,38,38,38,38,38,23,38,23,23,38,38,38,38,38,38,38,23,23,38,23,38,23,38,38,38,38,38,38,38,38,38,23,38,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
